hc,Station Number,Year,Month,Day,Hour,Minute in Local Time,Year,Month,Day,Hour,Minute in Local Standard Time,Precipitation in mm,Quality of precipitation,Air temperature in Degrees C,Quality of air temperature,Relative humidity in percentage %,Quality of relative humidity,Wind speed measured in km/h,Quality of wind speed,Wind direction measured in degrees,Quality of wind direction,Mean sea level pressure in hPa,Quality of mean sea level pressure,Total cloud amount in eighths,Quality of total cloud amount,#
hc,  9887,1993,12,21,15,00,1993,12,21,15,00,      , , 21.8,Y, 41,Y, 25.9,Y,225.0,Y,1016.5,Y, , ,#
hc,  9887,1993,12,21,18,00,1993,12,21,18,00,      , , 19.7,Y, 57,Y, 22.3,Y,202.5,Y,1016.2,Y, , ,#
hc,  9887,1993,12,21,21,00,1993,12,21,21,00,      , , 18.0,Y, 59,Y, 20.5,Y,180.0,Y,1016.9,Y, , ,#
hc,  9887,1993,12,22,00,00,1993,12,22,00,00,      , , 14.4,Y, 65,Y, 14.8,Y,157.5,Y,1016.8,Y, , ,#
hc,  9887,1993,12,22,03,00,1993,12,22,03,00,      , , 12.8,Y, 73,Y,  9.4,Y,157.5,Y,1016.7,Y, , ,#
hc,  9887,1993,12,22,06,00,1993,12,22,06,00,      , , 11.8,Y, 72,Y,  3.6,Y,157.5,Y,1017.4,Y, , ,#
hc,  9887,1993,12,22,09,00,1993,12,22,09,00,      , , 19.5,Y, 44,Y,  9.4,Y,180.0,Y,1018.0,Y, , ,#
hc,  9887,1993,12,22,12,00,1993,12,22,12,00,      , , 23.8,Y, 42,Y, 22.3,Y,270.0,Y,1016.3,Y, , ,#
hc,  9887,1993,12,22,15,00,1993,12,22,15,00,      , , 23.4,Y, 40,Y, 24.1,Y,225.0,Y,1015.5,Y, , ,#
hc,  9887,1993,12,22,18,00,1993,12,22,18,00,      , , 20.8,Y, 57,Y, 18.4,Y,202.5,Y,1015.2,Y, , ,#
hc,  9887,1993,12,22,21,00,1993,12,22,21,00,      , , 17.4,Y, 75,Y, 14.8,Y,180.0,Y,1016.3,Y, , ,#
hc,  9887,1993,12,23,00,00,1993,12,23,00,00,      , , 16.1,Y, 72,Y, 20.5,Y,180.0,Y,1016.3,Y, , ,#
hc,  9887,1993,12,23,03,00,1993,12,23,03,00,      , , 14.0,Y, 82,Y, 13.0,Y,157.5,Y,1016.2,Y, , ,#
hc,  9887,1993,12,23,06,00,1993,12,23,06,00,      , , 13.2,Y, 87,Y,  7.6,Y,157.5,Y,1016.7,Y, , ,#
hc,  9887,1993,12,23,09,00,1993,12,23,09,00,      , , 20.5,Y, 58,Y, 11.2,Y,135.0,Y,1016.6,Y, , ,#
hc,  9887,1993,12,23,12,00,1993,12,23,12,00,      , , 24.9,Y, 48,Y, 16.6,Y,225.0,Y,1014.8,Y, , ,#
hc,  9887,1993,12,23,15,00,1993,12,23,15,00,      , , 23.7,Y, 55,Y, 25.9,Y,225.0,Y,1013.5,Y, , ,#
hc,  9887,1993,12,23,18,00,1993,12,23,18,00,      , , 21.3,Y, 67,Y, 20.5,Y,202.5,Y,1013.1,Y, , ,#
hc,  9887,1993,12,23,21,00,1993,12,23,21,00,      , , 18.7,Y, 74,Y, 11.2,Y,202.5,Y,1013.6,Y, , ,#
hc,  9887,1993,12,24,00,00,1993,12,24,00,00,      , , 18.2,Y, 67,Y, 14.8,Y,180.0,Y,1013.2,Y, , ,#
hc,  9887,1993,12,24,03,00,1993,12,24,03,00,      , , 16.4,Y, 75,Y, 11.2,Y,180.0,Y,1012.5,Y, , ,#
hc,  9887,1993,12,24,06,00,1993,12,24,06,00,      , , 15.0,Y, 82,Y, 13.0,Y,180.0,Y,1013.8,Y, , ,#
hc,  9887,1993,12,24,09,00,1993,12,24,09,00,      , , 23.1,Y, 53,Y,  9.4,Y,180.0,Y,1014.2,Y, , ,#
hc,  9887,1993,12,24,12,00,1993,12,24,12,00,      , , 24.8,Y, 48,Y, 22.3,Y,202.5,Y,1013.2,Y, , ,#
hc,  9887,1993,12,24,15,00,1993,12,24,15,00,      , , 25.2,Y, 53,Y, 27.7,Y,225.0,Y,1012.1,Y, , ,#
hc,  9887,1993,12,24,18,00,1993,12,24,18,00,      , , 24.7,Y, 51,Y, 20.5,Y,202.5,Y,1011.7,Y, , ,#
hc,  9887,1993,12,24,21,00,1993,12,24,21,00,      , , 23.0,Y, 57,Y, 18.4,Y,157.5,Y,1012.7,Y, , ,#
hc,  9887,1993,12,25,00,00,1993,12,25,00,00,      , , 20.9,Y, 53,Y, 22.3,Y,135.0,Y,1013.9,Y, , ,#
hc,  9887,1993,12,25,03,00,1993,12,25,03,00,      , , 15.8,Y, 64,Y, 20.5,Y,112.5,Y,1014.3,Y, , ,#
hc,  9887,1993,12,25,06,00,1993,12,25,06,00,      , , 14.6,Y, 65,Y, 16.6,Y,112.5,Y,1016.4,Y, , ,#
hc,  9887,1993,12,25,09,00,1993,12,25,09,00,      , , 20.5,Y, 44,Y, 14.8,Y,112.5,Y,1017.0,Y, , ,#
hc,  9887,1993,12,25,12,00,1993,12,25,12,00,      , , 26.9,Y, 26,Y, 16.6,Y,112.5,Y,1015.1,Y, , ,#
hc,  9887,1993,12,25,15,00,1993,12,25,15,00,      , , 31.0,Y, 17,Y, 14.8,Y,112.5,Y,1012.8,Y, , ,#
hc,  9887,1993,12,25,18,00,1993,12,25,18,00,      , , 30.5,Y, 15,Y, 16.6,Y,112.5,Y,1012.2,Y, , ,#
hc,  9887,1993,12,25,21,00,1993,12,25,21,00,      , , 24.5,Y, 25,Y, 16.6,Y,112.5,Y,1014.3,Y, , ,#
hc,  9887,1993,12,26,00,00,1993,12,26,00,00,      , , 19.6,Y, 41,Y, 18.4,Y,112.5,Y,1014.5,Y, , ,#
hc,  9887,1993,12,26,03,00,1993,12,26,03,00,      , , 16.5,Y, 50,Y, 24.1,Y, 90.0,Y,1013.5,Y, , ,#
hc,  9887,1993,12,26,06,00,1993,12,26,06,00,      , , 15.5,Y, 53,Y, 18.4,Y, 90.0,Y,1014.5,Y, , ,#
hc,  9887,1993,12,26,09,00,1993,12,26,09,00,      , , 23.7,Y, 34,Y, 18.4,Y, 90.0,Y,1014.2,Y, , ,#
hc,  9887,1993,12,26,12,00,1993,12,26,12,00,      , , 31.2,Y, 22,Y, 16.6,Y, 90.0,Y,1012.7,Y, , ,#
hc,  9887,1993,12,26,15,00,1993,12,26,15,00,      , , 35.5,Y, 15,Y, 11.2,Y, 90.0,Y,1010.1,Y, , ,#
hc,  9887,1993,12,26,18,00,1993,12,26,18,00,      , , 35.3,Y, 15,Y, 11.2,Y, 90.0,Y,1008.1,Y, , ,#
hc,  9887,1993,12,26,21,00,1993,12,26,21,00,      , , 24.8,Y, 66,Y,  7.6,Y,180.0,Y,1008.9,Y, , ,#
hc,  9887,1993,12,27,00,00,1993,12,27,00,00,      , , 24.6,Y, 32,Y,  9.4,Y, 90.0,Y,1007.6,Y, , ,#
hc,  9887,1993,12,27,03,00,1993,12,27,03,00,      , , 26.5,Y, 22,Y, 13.0,Y, 90.0,Y,1005.7,Y, , ,#
hc,  9887,1993,12,27,06,00,1993,12,27,06,00,      , , 25.7,Y, 21,Y, 11.2,Y, 67.5,Y,1006.3,Y, , ,#
hc,  9887,1993,12,27,09,00,1993,12,27,09,00,      , , 32.5,Y, 15,Y, 14.8,Y, 45.0,Y,1006.2,Y, , ,#
hc,  9887,1993,12,27,12,00,1993,12,27,12,00,      , , 32.3,Y, 25,Y, 13.0,Y,315.0,Y,1004.8,Y, , ,#
hc,  9887,1993,12,27,15,00,1993,12,27,15,00,   1.0,Y, 25.2,Y, 57,Y, 20.5,Y,292.5,Y,1004.1,Y, , ,#
hc,  9887,1993,12,27,21,00,1993,12,27,21,00,      , , 27.6,Y, 43,Y, 20.5,Y, 22.5,Y,1003.7,Y, , ,#
hc,  9887,1993,12,28,06,00,1993,12,28,06,00,      , , 18.0,Y, 83,Y,  9.4,Y,225.0,Y,1008.5,Y, , ,#
hc,  9887,1993,12,28,09,00,1993,12,28,09,00,      , , 19.5,Y, 62,Y, 20.5,Y,225.0,Y,1011.0,Y, , ,#
hc,  9887,1993,12,28,12,00,1993,12,28,12,00,      , , 19.4,Y, 76,Y, 20.5,Y,225.0,Y,1012.0,Y, , ,#
hc,  9887,1993,12,28,15,00,1993,12,28,15,00,      , , 23.2,Y, 49,Y, 18.4,Y,225.0,Y,1012.1,Y, , ,#
hc,  9887,1993,12,28,18,00,1993,12,28,18,00,      , , 20.7,Y, 54,Y, 20.5,Y,202.5,Y,1012.3,Y, , ,#
hc,  9887,1993,12,28,21,00,1993,12,28,21,00,      , , 18.1,Y, 63,Y, 11.2,Y,180.0,Y,1014.0,Y, , ,#
hc,  9887,1993,12,29,00,00,1993,12,29,00,00,      , , 15.9,Y, 55,Y, 13.0,Y,157.5,Y,1015.4,Y, , ,#
hc,  9887,1993,12,29,03,00,1993,12,29,03,00,      , , 12.4,Y, 70,Y,  9.4,Y,157.5,Y,1015.1,Y, , ,#
hc,  9887,1993,12,29,06,00,1993,12,29,06,00,      , , 11.5,Y, 79,Y,  7.6,Y,112.5,Y,1016.1,Y, , ,#
hc,  9887,1993,12,29,09,00,1993,12,29,09,00,      , , 22.5,Y, 42,Y, 11.2,Y, 90.0,Y,1016.2,Y, , ,#
hc,  9887,1993,12,29,12,00,1993,12,29,12,00,      , , 24.0,Y, 44,Y, 20.5,Y,202.5,Y,1015.9,Y, , ,#
hc,  9887,1993,12,29,15,00,1993,12,29,15,00,      , , 24.1,Y, 44,Y, 24.1,Y,202.5,Y,1015.7,Y, , ,#
hc,  9887,1993,12,29,18,00,1993,12,29,18,00,      , , 22.9,Y, 54,Y, 16.6,Y,202.5,Y,1015.6,Y, , ,#
hc,  9887,1993,12,29,21,00,1993,12,29,21,00,      , , 19.2,Y, 67,Y, 14.8,Y,180.0,Y,1016.6,Y, , ,#
hc,  9887,1993,12,30,00,00,1993,12,30,00,00,      , , 17.6,Y, 61,Y, 16.6,Y,180.0,Y,1016.6,Y, , ,#
hc,  9887,1993,12,30,03,00,1993,12,30,03,00,      , , 16.8,Y, 56,Y, 14.8,Y,135.0,Y,1016.7,Y, , ,#
hc,  9887,1993,12,30,06,00,1993,12,30,06,00,      , , 16.5,Y, 50,Y, 13.0,Y,135.0,Y,1017.8,Y, , ,#
hc,  9887,1993,12,30,09,00,1993,12,30,09,00,      , , 24.5,Y, 28,Y, 16.6,Y,112.5,Y,1017.6,Y, , ,#
hc,  9887,1993,12,30,12,00,1993,12,30,12,00,      , , 31.1,Y, 19,Y, 11.2,Y, 90.0,Y,1015.6,Y, , ,#
hc,  9887,1993,12,30,15,00,1993,12,30,15,00,      , , 32.9,Y, 21,Y, 24.1,Y,202.5,Y,1013.7,Y, , ,#
hc,  9887,1993,12,30,18,00,1993,12,30,18,00,      , , 27.9,Y, 40,Y, 16.6,Y,202.5,Y,1012.9,Y, , ,#
hc,  9887,1993,12,30,21,00,1993,12,30,21,00,      , , 23.2,Y, 64,Y, 13.0,Y,180.0,Y,1012.9,Y, , ,#
hc,  9887,1993,12,31,00,00,1993,12,31,00,00,      , , 23.1,Y, 46,Y, 13.0,Y,112.5,Y,1012.7,Y, , ,#
hc,  9887,1993,12,31,03,00,1993,12,31,03,00,      , , 19.1,Y, 52,Y,  7.6,Y, 90.0,Y,1012.2,Y, , ,#
hc,  9887,1993,12,31,06,00,1993,12,31,06,00,      , , 16.3,Y, 66,Y,  9.4,Y,157.5,Y,1013.0,Y, , ,#
hc,  9887,1993,12,31,09,00,1993,12,31,09,00,      , , 25.3,Y, 38,Y,  7.6,Y,112.5,Y,1012.8,Y, , ,#
hc,  9887,1993,12,31,12,00,1993,12,31,12,00,      , , 26.5,Y, 41,Y, 20.5,Y,270.0,Y,1011.7,Y, , ,#
hc,  9887,1993,12,31,15,00,1993,12,31,15,00,      , , 24.0,Y, 54,Y, 24.1,Y,225.0,Y,1011.2,Y, , ,#
hc,  9887,1993,12,31,18,00,1993,12,31,18,00,      , , 24.1,Y, 65,Y, 14.8,Y,202.5,Y,1010.1,Y, , ,#
hc,  9887,1993,12,31,21,00,1993,12,31,21,00,      , , 20.4,Y, 76,Y, 18.4,Y,202.5,Y,1011.4,Y, , ,#
hc,  9887,1994,01,01,00,00,1994,01,01,00,00,      , , 17.9,Y, 73,Y, 24.1,Y,180.0,Y,1012.3,Y, , ,#
hc,  9887,1994,01,01,03,00,1994,01,01,03,00,      , , 16.3,Y, 76,Y, 18.4,Y,180.0,Y,1013.1,Y, , ,#
hc,  9887,1994,01,01,06,00,1994,01,01,06,00,      , , 15.0,Y, 82,Y, 14.8,Y,157.5,Y,1015.0,Y, , ,#
hc,  9887,1994,01,01,09,00,1994,01,01,09,00,      , , 20.6,Y, 58,Y, 14.8,Y,180.0,Y,1015.0,Y, , ,#
hc,  9887,1994,01,01,12,00,1994,01,01,12,00,      , , 23.7,Y, 48,Y, 20.5,Y,202.5,Y,1013.9,Y, , ,#
hc,  9887,1994,01,01,15,00,1994,01,01,15,00,      , , 22.4,Y, 52,Y, 27.7,Y,225.0,Y,1013.1,Y, , ,#
hc,  9887,1994,01,01,18,00,1994,01,01,18,00,      , , 20.7,Y, 57,Y, 24.1,Y,202.5,Y,1012.7,Y, , ,#
hc,  9887,1994,01,01,21,00,1994,01,01,21,00,      , , 18.4,Y, 54,Y, 22.3,Y,180.0,Y,1013.8,Y, , ,#
hc,  9887,1994,01,02,00,00,1994,01,02,00,00,      , , 15.0,Y, 63,Y, 16.6,Y,157.5,Y,1014.9,Y, , ,#
hc,  9887,1994,01,02,03,00,1994,01,02,03,00,      , , 12.2,Y, 70,Y, 13.0,Y,157.5,Y,1014.4,Y, , ,#
hc,  9887,1994,01,02,06,00,1994,01,02,06,00,      , , 11.1,Y, 76,Y, 11.2,Y,157.5,Y,1016.0,Y, , ,#
hc,  9887,1994,01,02,09,00,1994,01,02,09,00,      , , 18.4,Y, 47,Y, 13.0,Y,157.5,Y,1016.4,Y, , ,#
hc,  9887,1994,01,02,12,00,1994,01,02,12,00,      , , 21.9,Y, 38,Y, 16.6,Y,225.0,Y,1015.0,Y, , ,#
hc,  9887,1994,01,02,15,00,1994,01,02,15,00,      , , 21.2,Y, 49,Y, 24.1,Y,225.0,Y,1014.0,Y, , ,#
hc,  9887,1994,01,02,18,00,1994,01,02,18,00,      , , 18.8,Y, 60,Y, 24.1,Y,202.5,Y,1014.4,Y, , ,#
hc,  9887,1994,01,02,21,00,1994,01,02,21,00,      , , 16.4,Y, 75,Y, 20.5,Y,202.5,Y,1015.0,Y, , ,#
hc,  9887,1994,01,03,00,00,1994,01,03,00,00,      , , 15.0,Y, 72,Y, 13.0,Y,157.5,Y,1014.9,Y, , ,#
hc,  9887,1994,01,03,03,00,1994,01,03,03,00,      , , 14.2,Y, 76,Y,  9.4,Y,135.0,Y,1014.4,Y, , ,#
hc,  9887,1994,01,03,06,00,1994,01,03,06,00,      , , 12.5,Y, 85,Y,  3.6,Y,112.5,Y,1015.5,Y, , ,#
hc,  9887,1994,01,03,09,00,1994,01,03,09,00,      , , 17.1,Y, 77,Y,  9.4,Y,157.5,Y,1016.4,Y, , ,#
hc,  9887,1994,01,03,12,00,1994,01,03,12,00,      , , 21.9,Y, 47,Y, 20.5,Y,202.5,Y,1016.0,Y, , ,#
hc,  9887,1994,01,03,15,00,1994,01,03,15,00,      , , 21.5,Y, 45,Y, 22.3,Y,270.0,Y,1015.0,Y, , ,#
hc,  9887,1994,01,03,18,00,1994,01,03,18,00,      , , 20.4,Y, 59,Y, 20.5,Y,225.0,Y,1014.0,Y, , ,#
hc,  9887,1994,01,03,21,00,1994,01,03,21,00,      , , 18.3,Y, 67,Y, 16.6,Y,202.5,Y,1014.5,Y, , ,#
hc,  9887,1994,01,04,00,00,1994,01,04,00,00,      , , 15.3,Y, 66,Y, 16.6,Y,180.0,Y,1014.9,Y, , ,#
hc,  9887,1994,01,04,03,00,1994,01,04,03,00,      , , 13.1,Y, 76,Y, 16.6,Y,180.0,Y,1014.6,Y, , ,#
hc,  9887,1994,01,04,06,00,1994,01,04,06,00,      , , 11.3,Y, 80,Y,  9.4,Y,157.5,Y,1016.2,Y, , ,#
hc,  9887,1994,01,04,09,00,1994,01,04,09,00,      , , 18.0,Y, 56,Y, 11.2,Y,157.5,Y,1016.4,Y, , ,#
hc,  9887,1994,01,04,12,00,1994,01,04,12,00,      , , 21.8,Y, 50,Y, 18.4,Y,202.5,Y,1015.0,Y, , ,#
hc,  9887,1994,01,04,15,00,1994,01,04,15,00,      , , 22.1,Y, 53,Y, 22.3,Y,225.0,Y,1013.4,Y, , ,#
hc,  9887,1994,01,04,18,00,1994,01,04,18,00,      , , 20.3,Y, 67,Y, 24.1,Y,202.5,Y,1012.2,Y, , ,#
hc,  9887,1994,01,04,21,00,1994,01,04,21,00,      , , 18.0,Y, 77,Y, 18.4,Y,180.0,Y,1012.6,Y, , ,#
hc,  9887,1994,01,05,00,00,1994,01,05,00,00,      , , 16.1,Y, 77,Y, 16.6,Y,180.0,Y,1013.0,Y, , ,#
hc,  9887,1994,01,05,03,00,1994,01,05,03,00,      , , 13.9,Y, 83,Y, 13.0,Y,157.5,Y,1012.0,Y, , ,#
hc,  9887,1994,01,05,06,00,1994,01,05,06,00,      , , 12.2,Y, 86,Y, 11.2,Y,157.5,Y,1013.8,Y, , ,#
hc,  9887,1994,01,05,09,00,1994,01,05,09,00,      , , 18.0,Y, 59,Y,  9.4,Y,157.5,Y,1014.5,Y, , ,#
hc,  9887,1994,01,05,12,00,1994,01,05,12,00,      , , 22.5,Y, 48,Y, 16.6,Y,225.0,Y,1013.4,Y, , ,#
hc,  9887,1994,01,05,15,00,1994,01,05,15,00,      , , 22.5,Y, 55,Y, 25.9,Y,225.0,Y,1012.3,Y, , ,#
hc,  9887,1994,01,05,18,00,1994,01,05,18,00,      , , 20.6,Y, 66,Y, 22.3,Y,225.0,Y,1012.0,Y, , ,#
hc,  9887,1994,01,05,21,00,1994,01,05,21,00,      , , 18.2,Y, 87,Y, 13.0,Y,180.0,Y,1012.8,Y, , ,#
hc,  9887,1994,01,06,00,00,1994,01,06,00,00,      , , 17.8,Y, 78,Y, 16.6,Y,180.0,Y,1012.4,Y, , ,#
hc,  9887,1994,01,06,03,00,1994,01,06,03,00,      , , 16.4,Y, 86,Y, 14.8,Y,157.5,Y,1011.9,Y, , ,#
hc,  9887,1994,01,06,06,00,1994,01,06,06,00,      , , 17.6,Y, 79,Y, 14.8,Y,157.5,Y,1013.4,Y, , ,#
hc,  9887,1994,01,06,09,00,1994,01,06,09,00,      , , 20.8,Y, 61,Y, 13.0,Y,180.0,Y,1014.7,Y, , ,#
hc,  9887,1994,01,06,12,00,1994,01,06,12,00,      , , 23.2,Y, 56,Y, 20.5,Y,202.5,Y,1013.8,Y, , ,#
hc,  9887,1994,01,06,15,00,1994,01,06,15,00,      , , 23.2,Y, 56,Y, 20.5,Y,247.5,Y,1013.6,Y, , ,#
hc,  9887,1994,01,06,18,00,1994,01,06,18,00,      , , 20.7,Y, 70,Y, 22.3,Y,225.0,Y,1013.3,Y, , ,#
hc,  9887,1994,01,06,21,00,1994,01,06,21,00,      , , 18.0,Y, 77,Y, 18.4,Y,202.5,Y,1014.2,Y, , ,#
hc,  9887,1994,01,07,00,00,1994,01,07,00,00,      , , 17.2,Y, 76,Y, 14.8,Y,180.0,Y,1014.3,Y, , ,#
hc,  9887,1994,01,07,03,00,1994,01,07,03,00,      , , 15.2,Y, 81,Y, 13.0,Y,157.5,Y,1013.6,Y, , ,#
hc,  9887,1994,01,07,06,00,1994,01,07,06,00,      , , 13.5,Y, 85,Y,  9.4,Y,157.5,Y,1014.8,Y, , ,#
hc,  9887,1994,01,07,09,00,1994,01,07,09,00,      , , 19.6,Y, 58,Y, 13.0,Y,180.0,Y,1015.8,Y, , ,#
hc,  9887,1994,01,07,12,00,1994,01,07,12,00,      , , 22.4,Y, 48,Y, 22.3,Y,225.0,Y,1014.2,Y, , ,#
hc,  9887,1994,01,07,15,00,1994,01,07,15,00,      , , 22.8,Y, 44,Y, 25.9,Y,225.0,Y,1013.6,Y, , ,#
hc,  9887,1994,01,07,18,00,1994,01,07,18,00,      , , 21.5,Y, 58,Y, 24.1,Y,202.5,Y,1013.6,Y, , ,#
hc,  9887,1994,01,07,21,00,1994,01,07,21,00,      , , 19.1,Y, 63,Y, 18.4,Y,180.0,Y,1014.3,Y, , ,#
hc,  9887,1994,01,08,00,00,1994,01,08,00,00,      , , 16.7,Y, 65,Y, 16.6,Y,180.0,Y,1014.1,Y, , ,#
hc,  9887,1994,01,08,03,00,1994,01,08,03,00,      , , 13.9,Y, 68,Y,  9.4,Y,157.5,Y,1013.4,Y, , ,#
hc,  9887,1994,01,08,06,00,1994,01,08,06,00,      , , 13.3,Y, 70,Y,  7.6,Y,157.5,Y,1014.8,Y, , ,#
hc,  9887,1994,01,08,09,00,1994,01,08,09,00,      , , 20.0,Y, 46,Y, 11.2,Y, 90.0,Y,1016.0,Y, , ,#
hc,  9887,1994,01,08,12,00,1994,01,08,12,00,      , , 25.6,Y, 37,Y,  7.6,Y,225.0,Y,1014.3,Y, , ,#
hc,  9887,1994,01,08,15,00,1994,01,08,15,00,      , , 23.8,Y, 51,Y, 25.9,Y,225.0,Y,1012.6,Y, , ,#
hc,  9887,1994,01,08,18,00,1994,01,08,18,00,      , , 23.2,Y, 56,Y, 16.6,Y,202.5,Y,1012.0,Y, , ,#
hc,  9887,1994,01,08,21,00,1994,01,08,21,00,      , , 19.4,Y, 81,Y,  9.4,Y,180.0,Y,1012.2,Y, , ,#
hc,  9887,1994,01,09,00,00,1994,01,09,00,00,      , , 18.7,Y, 74,Y, 13.0,Y,180.0,Y,1010.9,Y, , ,#
hc,  9887,1994,01,09,03,00,1994,01,09,03,00,      , , 17.7,Y, 69,Y, 11.2,Y,157.5,Y,1009.1,Y, , ,#
hc,  9887,1994,01,09,06,00,1994,01,09,06,00,      , , 16.6,Y, 69,Y,  9.4,Y,112.5,Y,1009.9,Y, , ,#
hc,  9887,1994,01,09,09,00,1994,01,09,09,00,      , , 22.9,Y, 50,Y, 13.0,Y,180.0,Y,1010.2,Y, , ,#
hc,  9887,1994,01,09,12,00,1994,01,09,12,00,      , , 27.2,Y, 44,Y, 18.4,Y,202.5,Y,1009.1,Y, , ,#
hc,  9887,1994,01,09,15,00,1994,01,09,15,00,      , , 27.2,Y, 44,Y, 25.9,Y,225.0,Y,1008.1,Y, , ,#
hc,  9887,1994,01,09,18,00,1994,01,09,18,00,      , , 25.0,Y, 57,Y, 16.6,Y,202.5,Y,1007.9,Y, , ,#
hc,  9887,1994,01,09,21,00,1994,01,09,21,00,      , , 21.1,Y, 68,Y, 16.6,Y,180.0,Y,1009.2,Y, , ,#
hc,  9887,1994,01,10,00,00,1994,01,10,00,00,      , , 19.9,Y, 69,Y, 16.6,Y,180.0,Y,1010.0,Y, , ,#
hc,  9887,1994,01,10,03,00,1994,01,10,03,00,      , , 17.4,Y, 75,Y,  9.4,Y,157.5,Y,1010.3,Y, , ,#
hc,  9887,1994,01,10,06,00,1994,01,10,06,00,      , , 15.9,Y, 83,Y, 14.8,Y,180.0,Y,1012.2,Y, , ,#
hc,  9887,1994,01,10,09,00,1994,01,10,09,00,      , , 21.0,Y, 60,Y, 13.0,Y,157.5,Y,1013.0,Y, , ,#
hc,  9887,1994,01,10,12,00,1994,01,10,12,00,      , , 26.3,Y, 47,Y, 20.5,Y,225.0,Y,1011.8,Y, , ,#
hc,  9887,1994,01,10,15,00,1994,01,10,15,00,      , , 25.1,Y, 54,Y, 25.9,Y,202.5,Y,1011.9,Y, , ,#
hc,  9887,1994,01,10,18,00,1994,01,10,18,00,      , , 23.7,Y, 58,Y, 22.3,Y,202.5,Y,1011.5,Y, , ,#
hc,  9887,1994,01,10,21,00,1994,01,10,21,00,      , , 21.0,Y, 64,Y, 16.6,Y,180.0,Y,1013.0,Y, , ,#
hc,  9887,1994,01,11,00,00,1994,01,11,00,00,      , , 19.0,Y, 68,Y, 13.0,Y,180.0,Y,1012.8,Y, , ,#
hc,  9887,1994,01,11,03,00,1994,01,11,03,00,      , , 17.0,Y, 72,Y, 11.2,Y,157.5,Y,1012.1,Y, , ,#
hc,  9887,1994,01,11,06,00,1994,01,11,06,00,      , , 15.4,Y, 80,Y,  7.6,Y,157.5,Y,1013.1,Y, , ,#
hc,  9887,1994,01,11,09,00,1994,01,11,09,00,      , , 22.9,Y, 47,Y,  9.4,Y,157.5,Y,1014.2,Y, , ,#
hc,  9887,1994,01,11,12,00,1994,01,11,12,00,      , , 27.2,Y, 36,Y, 16.6,Y,225.0,Y,1012.6,Y, , ,#
hc,  9887,1994,01,11,15,00,1994,01,11,15,00,      , , 26.8,Y, 43,Y, 18.4,Y,180.0,Y,1011.2,Y, , ,#
hc,  9887,1994,01,11,18,00,1994,01,11,18,00,      , , 22.4,Y, 63,Y, 18.4,Y,202.5,Y,1010.7,Y, , ,#
hc,  9887,1994,01,11,21,00,1994,01,11,21,00,      , , 20.1,Y, 68,Y, 14.8,Y,180.0,Y,1011.4,Y, , ,#
hc,  9887,1994,01,12,00,00,1994,01,12,00,00,      , , 18.8,Y, 60,Y, 16.6,Y,157.5,Y,1011.1,Y, , ,#
hc,  9887,1994,01,12,03,00,1994,01,12,03,00,      , , 16.5,Y, 70,Y, 14.8,Y,180.0,Y,1011.8,Y, , ,#
hc,  9887,1994,01,12,06,00,1994,01,12,06,00,      , , 14.7,Y, 84,Y, 11.2,Y,157.5,Y,1012.6,Y, , ,#
hc,  9887,1994,01,12,09,00,1994,01,12,09,00,      , , 22.5,Y, 51,Y, 16.6,Y,180.0,Y,1012.6,Y, , ,#
hc,  9887,1994,01,12,12,00,1994,01,12,12,00,      , , 29.5,Y, 26,Y, 18.4,Y,180.0,Y,1011.2,Y, , ,#
hc,  9887,1994,01,12,15,00,1994,01,12,15,00,      , , 27.4,Y, 41,Y, 29.5,Y,202.5,Y,1010.6,Y, , ,#
hc,  9887,1994,01,12,18,00,1994,01,12,18,00,      , , 22.3,Y, 68,Y, 24.1,Y,202.5,Y,1011.2,Y, , ,#
hc,  9887,1994,01,12,21,00,1994,01,12,21,00,      , , 21.8,Y, 70,Y, 14.8,Y,180.0,Y,1011.7,Y, , ,#
hc,  9887,1994,01,13,00,00,1994,01,13,00,00,      , , 22.4,Y, 45,Y, 16.6,Y,135.0,Y,1012.2,Y, , ,#
hc,  9887,1994,01,13,03,00,1994,01,13,03,00,      , , 19.7,Y, 50,Y, 18.4,Y,112.5,Y,1012.6,Y, , ,#
hc,  9887,1994,01,13,06,00,1994,01,13,06,00,      , , 16.9,Y, 64,Y,  7.6,Y,135.0,Y,1013.8,Y, , ,#
hc,  9887,1994,01,13,09,00,1994,01,13,09,00,      , , 23.4,Y, 46,Y, 14.8,Y,112.5,Y,1014.0,Y, , ,#
hc,  9887,1994,01,13,12,00,1994,01,13,12,00,      , , 29.7,Y, 29,Y,  9.4,Y, 90.0,Y,1012.8,Y, , ,#
hc,  9887,1994,01,13,15,00,1994,01,13,15,00,      , , 29.4,Y, 34,Y, 22.3,Y,225.0,Y,1011.0,Y, , ,#
hc,  9887,1994,01,13,18,00,1994,01,13,18,00,      , , 27.2,Y, 44,Y, 14.8,Y,202.5,Y,1009.9,Y, , ,#
hc,  9887,1994,01,13,21,00,1994,01,13,21,00,      , , 22.3,Y, 63,Y,  9.4,Y,180.0,Y,1010.4,Y, , ,#
hc,  9887,1994,01,14,00,00,1994,01,14,00,00,      , , 23.0,Y, 50,Y, 14.8,Y, 90.0,Y,1009.9,Y, , ,#
hc,  9887,1994,01,14,03,00,1994,01,14,03,00,      , , 19.2,Y, 67,Y, 14.8,Y, 90.0,Y,1009.0,Y, , ,#
